Y,average_clustering,circuit_id,density,gate,in_degree_max,in_degree_mean,in_degree_min,in_degree_std,is_directed_acyclic_graph,largest_component_avg_shortest_path,largest_component_diameter,largest_strong_component_size,largest_weak_component_size,num_edges,num_isolates,num_nodes,num_self_loops,num_strong_components,num_weak_components,out_degree_max,out_degree_mean,out_degree_min,out_degree_std,reciprocity,snr,total_degree_max,total_degree_mean,total_degree_min,total_degree_std,transitivity
1.0454545454545454,0.0,38279986313896264_1987,0.25,NOT,2.0,0.75,0.0,0.82915619758885,True,1.6666666666666667,3,1,4,3,0,4,0,4,1,2.0,0.75,0.0,0.82915619758885,0.0,1.0454545454545454,2.0,1.5,1.0,0.5,0.0
5.324886115603529,0.4666666666666667,38279986322327457_1988,0.25,NOT,2.0,1.0,0.0,0.6324555320336759,True,1.7,3,1,5,5,0,5,0,5,1,3.0,1.0,0.0,1.0954451150103321,0.0,5.324886115603529,3.0,2.0,1.0,0.6324555320336759,0.5
7.015117413924099,0.0,38279986351129823_1989,0.16666666666666666,NOT,1.0,0.5,0.0,0.5,True,1.3333333333333333,2,1,3,2,1,4,0,4,2,1.0,0.5,0.0,0.5,0.0,7.015117413924099,2.0,1.0,0.0,0.7071067811865476,0.0
5.027624309392265,0.0,38279986374536221_1990,0.16666666666666666,NOT,1.0,0.5,0.0,0.5,True,1.0,1,1,2,2,0,4,0,4,2,1.0,0.5,0.0,0.5,0.0,5.027624309392265,1.0,1.0,1.0,0.0,0.0
2.2548851505683216,0.25,38279986399479503_1991,0.3,NOT,2.0,1.5,0.0,0.7637626158259734,False,1.6,3,3,6,9,0,6,0,4,1,3.0,1.5,0.0,1.118033988749895,0.4444444444444444,2.2548851505683216,5.0,3.0,1.0,1.4142135623730951,0.25
2.5775768256269016,0.5833333333333333,38279986424203077_1992,0.3333333333333333,NOT,2.0,1.0,0.0,0.7071067811865476,True,1.3333333333333333,2,1,4,4,0,4,0,4,1,2.0,1.0,0.0,1.0,0.0,2.5775768256269016,3.0,2.0,1.0,0.7071067811865476,0.6
1.796029243682633,0.0,38279986545758216_1993,0.25,NOT,1.0,0.75,0.0,0.4330127018922193,True,1.5,2,1,4,3,0,4,0,4,1,2.0,0.75,0.0,0.82915619758885,0.0,1.796029243682633,3.0,1.5,1.0,0.8660254037844386,0.0
1.6366341767699426,0.6,38279986721769675_1994,0.4,NOT,3.0,1.6,0.0,1.019803902718557,False,1.4,2,3,5,8,0,5,0,3,1,3.0,1.6,0.0,1.2,0.5,1.6366341767699426,6.0,3.2,1.0,1.7204650534085253,0.5454545454545454
0.9494253265550828,0.38888888888888884,38279986770940862_1995,0.3,NOT,3.0,1.5,0.0,0.9574271077563381,False,1.6666666666666667,3,4,6,9,0,6,0,3,1,3.0,1.5,0.0,0.9574271077563381,0.4444444444444444,0.9494253265550828,5.0,3.0,1.0,1.5275252316519468,0.46153846153846156
10.894113944791307,0.611111111111111,38279986920098881_1996,0.36666666666666664,NOT,4.0,1.8333333333333333,0.0,1.3437096247164249,False,1.5333333333333334,3,3,6,11,0,6,0,4,1,3.0,1.8333333333333333,0.0,1.0671873729054748,0.36363636363636365,10.894113944791307,6.0,3.6666666666666665,1.0,1.4907119849998598,0.7142857142857143
1.1674344631740365,0.0,38279990870016992_1997,0.35,NOT,2.0,1.4,0.0,0.8,False,1.6,3,3,5,7,0,5,0,3,1,2.0,1.4,0.0,0.8,0.5714285714285714,1.1674344631740365,4.0,2.8,1.0,1.1661903789690602,0.0
3.0550504633038935,0.4444444444444445,38279990896053594_1998,0.3333333333333333,NOT,3.0,1.6666666666666667,0.0,0.9428090415820634,False,1.3333333333333333,2,4,6,10,0,6,0,3,1,3.0,1.6666666666666667,0.0,0.9428090415820634,0.0,3.0550504633038935,4.0,3.3333333333333335,2.0,0.7453559924999299,0.48
