circuit_id,gate,n_nodes,snr_reportado,snr_real,media_low,media_high,desvio_low,desvio_high,sinal,ruido
38282980569673720_9149,NOT,6,0.858956,0.362452,0.4,0.95,0.5982,1.3945,0.55,1.5174
38282980578838807_9150,NOT,4,1.846372,0.342186,0.65,2.15,0.7452,4.3198,1.5,4.3836
38282980600249271_9151,NOT,6,1.09213,0.4319,1.3,2.55,1.4903,2.481,1.25,2.8942
38282980620224621_9152,NOT,6,3.273268,0.707521,0.2,1.7,0.5231,2.0545,1.5,2.1201
38282980651731674_9153,NOT,6,0.949425,0.357395,0.7,1.5,1.4546,1.7014,0.8,2.2384
38282980657456366_9154,NOT,6,0.974901,0.337639,1.15,2.2,1.387,2.7834,1.05,3.1098
38282980701078937_9155,NOT,6,0.867528,0.244225,0.95,1.8,2.0125,2.8396,0.85,3.4804
38282980814939354_9156,NOT,5,2.44949,0.465986,0.05,0.65,0.2236,1.268,0.6,1.2876
38282980846374328_9157,NOT,6,1.044074,0.295659,1.1,2.2,1.3338,3.4732,1.1,3.7205
38282985785077193_9158,NOT,5,1.457633,0.101215,294.15,319.15,173.1046,176.1914,25.0,246.9992
38282985793019421_9159,NOT,4,5.939964,0.266737,752.55,915.5,355.7269,496.6467,162.95,610.9006
38282985844881977_9160,NOT,4,1.071652,0.283327,0.95,2.0,0.9987,3.5689,1.05,3.706
38282985862721430_9161,NOT,5,1.483477,0.317151,0.7,1.95,0.8013,3.859,1.25,3.9413
38282985912076392_9162,NOT,6,7.072866,0.365775,658.5,840.0,261.702,421.5835,181.5,496.2062
38282985990248443_9163,NOT,4,4.852602,0.282959,297.5,381.2,193.3403,223.872,83.7,295.8026
38282986014949260_9164,NOT,6,1.05529,0.465308,0.1,0.45,0.3078,0.6863,0.35,0.7522
38282986241578987_9165,NOT,5,1.05529,0.397236,0.1,0.45,0.4472,0.7592,0.35,0.8811
38282986312344897_9166,NOT,6,1.267622,0.198504,67.95,78.4,33.7131,40.4324,10.45,52.6437
38282986384995087_9167,NOT,5,1.40028,0.326713,0.5,1.5,0.9459,2.911,1.0,3.0608
38282986439311998_9168,NOT,4,0.941891,0.049002,868.0,895.75,402.155,398.7045,27.75,566.2984
38282986444016232_9169,NOT,4,5.790379,0.298205,584.15,724.1,245.7059,399.8477,139.95,469.3076
38282986470473242_9170,NOT,6,3.299702,0.225104,380.9,445.3,135.742,251.8366,64.4,286.0902
38282986508768443_9171,NOT,4,1.661735,0.482808,0.65,2.0,1.5985,2.2942,1.35,2.7961
38282986591906951_9172,NOT,4,1.796053,0.426606,0.3,1.3,0.5712,2.2734,1.0,2.3441
38282986652242980_9173,NOT,4,0.996616,0.383608,1.1,2.15,1.5526,2.2542,1.05,2.7372
38282986659049693_9174,NOT,4,1.423468,0.051671,1021.7,1067.2,558.6743,680.6455,45.5,880.5653
38282986731669519_9175,NOT,4,3.865521,0.204532,618.05,714.15,347.449,316.2934,96.1,469.8535
38282991397198533_9176,NOT,4,2.730546,0.438376,0.5,2.45,0.513,4.4186,1.95,4.4482
38282991530858419_9177,NOT,5,1.167434,0.404137,0.3,0.95,0.5712,1.5035,0.65,1.6084
38282991663059077_9178,NOT,6,1.442804,0.483404,1.0,2.45,1.1239,2.781,1.45,2.9996
38282991796692434_9179,NOT,5,4.307616,0.374672,327.45,405.4,131.1851,161.4765,77.95,208.0485
38282991804426808_9180,NOT,4,0.860309,0.20728,0.75,1.5,1.4096,3.3325,0.75,3.6183
38282991805463971_9181,NOT,5,5.696254,0.359548,265.4,358.2,170.9661,193.358,92.8,258.1022
38282991821898463_9182,NOT,5,1.27267,0.072401,414.15,440.05,193.4246,300.9262,25.9,357.7285
38282991853068306_9183,NOT,4,2.859415,0.192747,617.4,688.45,239.9986,279.7842,71.05,368.617
38282991933922864_9184,NOT,6,1.843024,0.356836,0.45,1.7,0.6863,3.4351,1.25,3.503
38282991937703678_9185,NOT,5,1.275776,0.395129,0.95,2.2,1.3945,2.8396,1.25,3.1635
38282992039907164_9186,NOT,5,3.719175,0.156657,652.45,747.45,326.7419,510.8653,95.0,606.4186
38282992054277076_9187,NOT,4,0.977243,0.137984,97.5,107.15,47.8633,50.9915,9.65,69.9359
38282992136568882_9188,NOT,5,7.708368,0.460683,567.3,750.9,242.6909,316.1239,183.6,398.5388
38282992159646762_9189,NOT,4,2.787162,0.226508,300.3,348.6,134.7606,165.2565,48.3,213.2373
38282992203786796_9190,NOT,5,2.92061,0.170965,576.9,647.05,241.1136,332.0009,70.15,410.3174
38282992334885939_9191,NOT,4,7.178776,0.405526,401.8,545.7,185.7558,302.3438,143.9,354.8479
38282992350601199_9192,NOT,5,1.433848,0.311604,0.75,2.0,1.2513,3.8113,1.25,4.0115
38282992358547932_9193,NOT,6,1.809068,0.51291,0.1,0.7,0.3078,1.1286,0.6,1.1698
38282992359009164_9194,NOT,5,3.022079,0.38157,95.6,125.15,47.0927,61.4794,29.55,77.4431
38282997789604400_9195,NOT,4,1.093216,0.428943,0.4,1.1,0.6806,1.4832,0.7,1.6319
38282997807589130_9196,NOT,6,8.461649,0.388136,992.3,1258.85,492.5738,478.5278,266.55,686.7444
38282997829140670_9197,NOT,5,1.602622,0.250377,1.05,2.7,1.8202,6.3337,1.65,6.5901
38282997931560901_9198,NOT,4,2.253968,0.165884,357.2,399.8,216.8375,137.5881,42.6,256.8053
38282997939144379_9199,NOT,5,1.401826,0.360482,0.85,2.15,1.268,3.376,1.3,3.6063
38282997957560420_9200,NOT,6,6.559498,0.462366,326.9,445.5,143.0609,212.9068,118.6,256.5068
38282998020012613_9201,NOT,5,2.523573,0.490197,0.75,2.95,1.3328,4.2855,2.2,4.488
38282998020743365_9202,NOT,4,0.890086,0.186536,0.7,1.45,1.1286,3.859,0.75,4.0207
38282998235798334_9203,NOT,5,1.253257,0.297454,0.45,1.3,0.7592,2.7549,0.85,2.8576
38282998463156135_9204,NOT,4,7.888396,0.401239,859.0,1090.2,411.9529,402.8877,231.2,576.2149
38282998467736582_9205,NOT,6,1.99982,0.126513,597.9,646.8,301.2764,242.1408,48.9,386.5225
38282998477282081_9206,NOT,6,1.737198,0.391497,0.55,1.85,1.191,3.0997,1.3,3.3206
38282998574173990_9207,NOT,5,1.485563,0.343471,1.15,2.75,1.5985,4.3755,1.6,4.6583
38282998622251185_9208,NOT,5,0.882523,0.41867,0.25,0.7,0.5501,0.9234,0.45,1.0748
38282998654688482_9209,NOT,5,1.25,0.474467,0.15,0.65,0.3663,0.9881,0.5,1.0538
38283004158847686_9210,NOT,6,1.120224,0.253516,0.5,1.3,1.1002,2.9576,0.8,3.1556
38283004254494108_9211,NOT,5,10.911507,0.621639,556.9,814.4,277.868,307.2032,257.5,414.2275
38283004395509262_9212,NOT,4,1.405564,0.328058,0.4,1.3,0.6806,2.6577,0.9,2.7434
38283004493982723_9213,NOT,6,1.616678,0.106634,325.1,354.25,188.4261,198.0502,29.15,273.3648
38283004500410493_9214,NOT,4,1.938655,0.102119,395.4,433.95,264.3491,269.4928,38.55,377.5008
38283004628025513_9215,NOT,4,1.318436,0.124576,320.4,344.0,117.7188,148.4272,23.6,189.4422
38283004759295098_9216,NOT,6,0.981981,0.386546,0.2,0.65,0.5231,1.04,0.45,1.1642
38283004876454016_9217,NOT,4,6.607454,0.455055,318.65,436.6,166.8319,198.3724,117.95,259.1997
38283004992288819_9218,NOT,6,0.860309,0.288114,0.75,1.5,1.0699,2.3731,0.75,2.6031
38283005001889003_9219,NOT,5,1.257237,0.25955,0.3,1.0,0.4702,2.6557,0.7,2.697
38283009834314253_9220,NOT,5,4.836833,0.309076,253.75,330.8,146.6521,201.592,77.05,249.2913
38283009864980050_9221,NOT,4,0.916667,0.368394,0.35,0.9,0.7452,1.2937,0.55,1.493
38283009876237301_9222,NOT,4,2.065461,0.437714,0.3,1.45,0.9787,2.4382,1.15,2.6273
38283009927203532_9223,NOT,6,6.256312,0.407738,272.35,375.6,114.4172,225.9032,103.25,253.2263
38283009955962172_9224,NOT,5,1.333333,0.34681,0.35,1.15,0.7452,2.1831,0.8,2.3067
38283010005596471_9225,NOT,4,1.615626,0.253825,1.6,3.65,3.0505,7.4782,2.05,8.0764
38283010186757416_9226,NOT,6,0.890086,0.267686,0.7,1.45,1.689,2.2355,0.75,2.8018
38283010333755179_9227,NOT,6,1.202676,0.304576,0.55,1.45,0.8256,2.8373,0.9,2.9549
38283010368488027_9228,NOT,5,3.312632,0.190463,344.1,405.55,195.4013,256.7328,61.45,322.6351
38283010385047435_9229,NOT,6,1.566111,0.617747,1.1,2.75,1.2096,2.3814,1.65,2.671
38283010394178494_9230,NOT,5,0.970495,0.254131,0.85,1.75,0.9333,3.4163,0.9,3.5415
38283010474935617_9231,NOT,5,3.258359,0.429053,68.4,95.35,45.063,43.758,26.95,62.8127
38283010538614069_9232,NOT,6,1.328821,0.238116,1.1,2.5,1.5861,5.6615,1.4,5.8795
38283010612109412_9233,NOT,6,3.739373,0.161541,572.85,662.35,333.7806,442.2105,89.5,554.0394
38283010644650304_9234,NOT,4,0.996616,0.239121,1.1,2.15,2.1001,3.8563,1.05,4.3911
38283010654664244_9235,NOT,4,2.641867,0.203646,202.55,240.15,124.8062,136.0636,37.6,184.6344
38283010875907881_9236,NOT,6,1.392715,0.305151,1.15,2.65,1.5313,4.671,1.5,4.9156
38283010898536356_9237,NOT,5,1.024411,0.40268,0.85,1.8,1.3485,1.9358,0.95,2.3592
38283015994136036_9238,NOT,6,2.10042,0.339454,0.5,2.0,1.1471,4.2674,1.5,4.4189
38283016032077352_9239,NOT,4,1.253547,0.179919,66.85,77.1,28.885,49.1045,10.25,56.9701
38283016041339398_9240,NOT,4,1.257942,0.342233,0.9,2.1,0.9119,3.3857,1.2,3.5064
38283016054055985_9241,NOT,5,2.993522,0.237863,326.6,380.7,137.31,181.3163,54.1,227.4415
38283016100314772_9242,NOT,4,2.505416,0.343571,75.7,97.5,43.4779,46.214,21.8,63.4513
38283016203219926_9243,NOT,4,4.093717,0.303408,296.15,366.6,122.7549,197.0937,70.45,232.1954
38283016480588279_9244,NOT,5,1.433848,0.602619,0.75,2.0,1.1642,1.7168,1.25,2.0743
38283016494634025_9245,NOT,6,0.884652,0.312816,0.45,1.05,0.9987,1.6376,0.6,1.9181
38283016733616149_9246,NOT,5,1.289198,0.098531,291.2,313.2,156.4493,159.302,22.0,223.279
38283016781928286_9247,NOT,5,1.5,0.324993,1.2,2.85,1.9084,4.7047,1.65,5.077
38283016913261211_9248,NOT,4,1.05269,0.25877,1.4,2.65,2.5629,4.0946,1.25,4.8305
38283022475432739_9249,NOT,5,1.585516,0.096459,422.75,455.35,237.5254,240.4245,32.6,337.9678
38283022514282585_9250,NOT,6,4.04141,0.27634,352.7,428.6,180.2913,207.2056,75.9,274.6618
38283022572970969_9251,NOT,5,1.089923,0.101451,219.55,235.7,87.6539,132.8842,16.15,159.1899
38283022579906338_9252,NOT,5,8.905383,0.475929,799.15,1050.9,298.2495,436.866,251.75,528.9656
38283022626893787_9253,NOT,5,0.935414,0.241911,1.25,2.3,3.1768,2.9576,1.05,4.3404
38283022689855857_9254,NOT,6,1.515873,0.228989,1.4,3.2,2.7415,7.3671,1.8,7.8606
38283022759771304_9255,NOT,4,1.349031,0.09139,298.3,321.6,196.8951,161.9641,23.3,254.9511
38283022780287430_9256,NOT,6,0.917663,0.260858,0.75,1.55,1.118,2.8557,0.8,3.0668
38283022897595764_9257,NOT,6,1.0,0.345276,0.15,0.55,0.3663,1.099,0.4,1.1585
38283022942761825_9258,NOT,5,3.290658,0.538717,0.5,2.85,1.0,4.2461,2.35,4.3622
38283022977229053_9259,NOT,6,1.961161,0.632456,0.25,1.25,0.5501,1.4824,1.0,1.5811
38283023055132721_9260,NOT,4,3.983133,0.228093,677.8,781.5,293.8792,346.8894,103.7,454.6397
38283023212398751_9261,NOT,4,1.428869,0.548017,0.05,0.4,0.2236,0.5982,0.35,0.6387
38283023225331959_9262,NOT,5,1.318371,0.184819,82.15,94.1,46.7235,44.6942,11.95,64.6579
38283023461237097_9263,NOT,5,1.131069,0.138096,112.55,124.55,57.5285,65.1262,12.0,86.8962
38283028655325327_9264,NOT,5,1.05529,0.427258,0.1,0.45,0.3078,0.7592,0.35,0.8192
38283028687353719_9265,NOT,6,1.568929,0.433525,0.25,1.05,0.4443,1.7911,0.8,1.8453
38283028753620120_9266,NOT,6,0.943242,0.200568,1.35,2.45,1.7252,5.206,1.1,5.4844
38283028906939634_9267,NOT,6,7.284744,0.317547,595.7,773.5,430.8539,357.5926,177.8,559.9174
38283029082802470_9268,NOT,6,3.534411,0.440542,102.3,138.05,52.8036,61.6206,35.75,81.15
38283029122841416_9269,NOT,5,1.464286,0.275115,1.95,4.0,2.4597,7.0338,2.05,7.4514
38283029390678243_9270,NOT,6,11.058038,0.549462,464.0,702.2,185.3483,391.8945,238.2,433.5151
38283034256186618_9271,NOT,5,0.960277,0.265734,0.6,1.35,1.3917,2.4554,0.75,2.8224
38283034395496481_9272,NOT,5,0.916579,0.321572,0.85,1.7,1.1367,2.3864,0.85,2.6433
38283034518266683_9273,NOT,4,8.744515,0.497335,519.7,719.05,312.8869,250.5431,199.35,400.8367
38283034657229961_9274,NOT,5,1.318182,0.365061,1.2,2.65,1.7652,3.5582,1.45,3.9719
38283034689769822_9275,NOT,6,5.791688,0.404508,293.95,393.25,164.0614,182.6088,99.3,245.4835
38283034726091575_9276,NOT,4,1.238284,0.09734,330.15,352.65,137.1608,186.0561,22.5,231.1492
38283034960937068_9277,NOT,6,1.780172,0.517874,0.7,2.2,0.8645,2.7644,1.5,2.8965
38283035089119178_9278,NOT,6,2.240645,0.316371,0.6,2.35,0.9947,5.4413,1.75,5.5315
38283040210708305_9279,NOT,6,3.812603,0.568509,63.15,93.45,33.9121,41.1166,30.3,53.2973
38283040393648155_9280,NOT,5,2.484701,0.201381,376.3,424.5,163.1551,175.1212,48.2,239.3471
38283040424334114_9281,NOT,6,1.81615,0.251529,65.95,80.7,36.2106,46.1258,14.75,58.6413
38283040521823996_9282,NOT,4,0.944444,0.356933,0.8,1.65,1.0052,2.1588,0.85,2.3814
38283040578770619_9283,NOT,5,0.882053,0.319149,1.15,2.1,1.387,2.6338,0.95,2.9767
38283040784426028_9284,NOT,6,2.03101,0.342582,0.65,2.3,0.9881,4.7139,1.65,4.8164
38283040802611985_9285,NOT,6,0.9017,0.217419,1.1,2.05,2.1001,3.8317,0.95,4.3695
38283040929778055_9286,NOT,5,2.465122,0.231565,201.0,235.95,80.824,127.4645,34.95,150.9296
38283041024457435_9287,NOT,4,4.532959,0.323036,385.05,474.0,167.887,218.2541,88.95,275.3559
38283041039876627_9288,NOT,5,10.877626,0.736544,245.1,415.4,97.6492,209.5829,170.3,231.2149
38283041066124871_9289,NOT,6,1.834498,0.412268,0.9,2.65,1.2524,4.0559,1.75,4.2448
38283041127949430_9290,NOT,6,1.959472,0.122568,331.0,366.65,153.0717,247.3221,35.65,290.8594
38283041184279823_9291,NOT,6,0.975017,0.398256,0.75,1.6,1.1642,1.7889,0.85,2.1343
38283046403278637_9292,NOT,6,1.0,0.397502,0.8,1.7,1.105,1.9762,0.9,2.2641
38283046460926543_9293,NOT,6,1.540308,0.317682,0.5,1.6,0.9459,3.3309,1.1,3.4626
38283046472086755_9294,NOT,6,1.59206,0.366153,1.0,2.6,1.556,4.0833,1.6,4.3698
38283046502210194_9295,NOT,6,1.81068,0.236115,65.9,80.6,25.0786,56.9833,14.7,62.2578
38283046559474904_9296,NOT,5,4.113873,0.50642,98.35,139.15,46.4999,65.7918,40.8,80.5655
38283046692833450_9297,NOT,4,2.624756,0.432254,0.6,2.65,1.2312,4.58,2.05,4.7426
38283046756685794_9298,NOT,5,3.888757,0.286752,293.3,359.9,140.3293,185.0698,66.6,232.2567
38283046860870342_9299,NOT,6,1.266871,0.200678,1.3,2.75,1.4903,7.0701,1.45,7.2255
38283046888429445_9300,NOT,4,4.696459,0.195621,752.7,881.55,406.5795,518.2079,128.85,658.6701
38283046997638085_9301,NOT,4,0.970495,0.346343,0.85,1.75,1.1821,2.3141,0.9,2.5986
38283047022792607_9302,NOT,5,1.257942,0.363032,0.9,2.1,1.2524,3.0591,1.2,3.3055
38283047215943332_9303,NOT,5,2.060042,0.265149,74.65,92.45,41.069,53.1041,17.8,67.132
38283051888021614_9304,NOT,4,4.576059,0.367014,316.8,398.25,150.4917,163.1057,81.45,221.9261
38283051955050725_9305,NOT,5,1.606636,0.202147,111.95,128.95,49.0858,68.2854,17.0,84.097
38283051981974552_9306,NOT,4,0.890574,0.094027,224.7,238.05,94.3633,106.0856,13.35,141.9809
38283052071869653_9307,NOT,6,1.253313,0.095603,335.3,358.25,141.5036,193.9158,22.95,240.0555
38283052088779685_9308,NOT,5,2.875651,0.191983,329.5,381.7,171.3616,211.1034,52.2,271.8997
38283052109286781_9309,NOT,6,4.833953,0.316766,246.85,322.8,122.3146,206.2213,75.95,239.7667
38283052142053668_9310,NOT,5,1.075002,0.056021,534.35,559.2,270.0326,351.925,24.85,443.5863
38283052264520330_9311,NOT,6,2.245066,0.52637,0.3,1.55,0.5712,2.305,1.25,2.3748
38283052335757807_9312,NOT,5,2.137908,0.544478,0.45,1.9,0.9445,2.49,1.45,2.6631
38283052368510941_9313,NOT,6,0.896258,0.264575,0.6,1.3,0.8208,2.5152,0.7,2.6458
38283052645049956_9314,NOT,4,5.725502,0.328735,519.5,650.0,265.6146,295.0235,130.5,396.976
38283052673344898_9315,NOT,5,1.330266,0.45195,0.5,1.45,0.8885,1.905,0.95,2.102
38283052681938565_9316,NOT,4,2.89529,0.202759,566.3,635.2,185.4437,284.7506,68.9,339.8121
38283052716903347_9317,NOT,4,2.271721,0.442287,0.55,2.25,0.7592,3.7679,1.7,3.8437
38283052785779749_9318,NOT,4,3.439573,0.162576,602.1,686.5,335.4957,396.17,84.4,519.1416
38283057693322918_9319,NOT,5,1.469937,0.551818,0.55,1.65,0.8256,1.8144,1.1,1.9934
38283057737789337_9320,NOT,6,2.514474,0.395232,0.3,1.7,0.5712,3.4959,1.4,3.5422
38283058207406023_9321,NOT,6,1.701261,0.12984,401.75,435.85,149.2176,216.1236,34.1,262.6315
38283058264640128_9322,NOT,6,1.818542,0.127169,343.4,377.1,148.7419,219.3214,33.7,265.0019
38283058336243294_9323,NOT,4,0.943456,0.382846,0.9,1.8,1.1192,2.0673,0.9,2.3508
38283058371700905_9324,NOT,4,3.58561,0.175973,670.55,763.4,337.5025,405.5777,92.85,527.6374
38283058565810286_9325,NOT,4,5.455018,0.322291,279.5,370.7,97.1063,265.791,91.2,282.9744
38283058719150333_9326,NOT,5,3.96798,0.197274,574.4,669.5,311.9274,367.5516,95.1,482.0714
38283058950920474_9327,NOT,5,0.958373,0.341707,0.45,1.1,0.7592,1.7442,0.65,1.9022
38283065065193614_9328,NOT,6,1.262672,0.274064,1.05,2.35,1.2344,4.58,1.3,4.7434
38283065177776434_9329,NOT,5,0.995871,0.286882,0.9,1.85,1.5861,2.9069,0.95,3.3115
38283065346719576_9330,NOT,4,2.334363,0.160201,735.3,798.6,261.0475,296.6163,63.3,395.1291
38283065353692568_9331,NOT,4,1.75,0.500943,0.15,0.85,0.3663,1.3485,0.7,1.3974
38283065364426714_9332,NOT,5,2.240645,0.403523,0.6,2.35,1.0463,4.2087,1.75,4.3368
38283065443279751_9333,NOT,5,1.470871,0.580185,0.25,1.0,0.5501,1.1698,0.75,1.2927
38283065661425783_9334,NOT,6,1.728498,0.414289,0.6,1.95,0.7539,3.1702,1.35,3.2586
38283065663565395_9335,NOT,6,0.872872,0.34194,0.2,0.6,0.5231,1.0463,0.4,1.1698
38283065668848275_9336,NOT,6,1.600089,0.410519,1.4,3.3,1.9841,4.1814,1.9,4.6283
38283065684606553_9337,NOT,6,0.868599,0.320498,0.55,1.2,1.0501,1.7351,0.65,2.0281
38283065741611881_9338,NOT,6,1.253257,0.305433,0.45,1.3,0.7592,2.6774,0.85,2.7829
38283070666111181_9339,NOT,6,0.916667,0.337862,0.35,0.9,0.6708,1.4832,0.55,1.6279
38283070725993431_9340,NOT,5,0.888889,0.299018,0.8,1.6,1.5079,2.21,0.8,2.6754
38283070731498799_9341,NOT,5,3.249096,0.285282,193.95,239.2,87.3538,132.3936,45.25,158.6151
38283070744775904_9342,NOT,4,1.969464,0.652339,0.65,2.25,0.6708,2.3592,1.6,2.4527
38283070752720343_9343,NOT,6,1.024501,0.241581,1.25,2.4,2.1491,4.2476,1.15,4.7603
38283070762218304_9344,NOT,5,1.091089,0.416362,0.2,0.7,0.5231,1.0809,0.5,1.2009
38283070783306450_9345,NOT,4,2.737039,0.141842,680.5,751.9,365.4912,346.1294,71.4,503.378
38283070791363923_9346,NOT,4,0.858956,0.333261,0.4,0.95,0.9403,1.3563,0.55,1.6504
38283070823585447_9347,NOT,6,1.224745,0.477493,0.05,0.35,0.2236,0.5871,0.3,0.6283
38283070910617203_9348,NOT,4,2.907658,0.139903,632.9,706.05,295.3631,431.4454,73.15,522.8618
38283070981674867_9349,NOT,4,2.771706,0.186582,345.9,397.45,169.2503,218.3762,51.55,276.2858
38283071085124879_9350,NOT,6,1.527525,0.665833,0.2,0.9,0.4104,0.9679,0.7,1.0513
38283071091915859_9351,NOT,4,1.621862,0.529819,0.45,1.55,0.6863,1.9595,1.1,2.0762
38283071234600550_9352,NOT,4,2.270822,0.126476,703.95,764.2,276.5988,387.8495,60.25,476.376
38283071375900639_9353,NOT,6,0.937043,0.382301,0.4,1.0,0.5982,1.451,0.6,1.5694
38283071423437441_9354,NOT,6,0.917663,0.312272,0.75,1.55,1.4096,2.1392,0.8,2.5619
38283071489480136_9355,NOT,4,2.955857,0.257011,267.0,315.3,140.8732,124.3878,48.3,187.9297
38283071646077060_9356,NOT,5,1.491202,0.316425,0.75,2.05,1.2085,3.9266,1.3,4.1084
38283076848862753_9357,NOT,6,1.202676,0.363165,1.25,2.6,1.8317,3.2347,1.35,3.7173
38283076881818564_9358,NOT,5,6.472586,0.334815,547.85,699.35,298.9121,339.7021,151.5,452.4886
38283076882605546_9359,NOT,6,1.186447,0.30069,1.1,2.35,2.1981,3.5285,1.25,4.1571
38283076944652018_9360,NOT,5,5.480126,0.422358,297.35,391.85,127.1366,184.113,94.5,223.7439
38283077095295431_9361,NOT,6,0.854242,0.267051,1.1,2.0,1.4105,3.0608,0.9,3.3701
38283077102282502_9362,NOT,4,2.264103,0.124287,628.25,685.0,323.0069,322.727,56.75,456.6029
38283077203807668_9363,NOT,5,4.5,0.409447,0.0,0.45,0.0,1.099,0.45,1.099
38283077293676994_9364,NOT,5,5.513589,0.390453,306.0,402.45,167.5542,181.5073,96.45,247.0209
38283077377968265_9365,NOT,6,1.400699,0.285923,0.45,1.4,1.191,3.1018,0.95,3.3226
38283077494097597_9366,NOT,4,2.264343,0.090462,1139.9,1216.35,674.7984,508.7687,76.45,845.1026
38283082248710419_9367,NOT,6,1.05021,0.250183,0.5,1.25,1.1471,2.7697,0.75,2.9978
38283082251666992_9368,NOT,4,7.58717,0.318948,1021.55,1264.05,490.6494,580.8074,242.5,760.3118
38283082393922025_9369,NOT,6,1.078328,0.301439,0.85,1.85,1.0894,3.1334,1.0,3.3174
38283082539594661_9370,NOT,4,5.533893,0.330391,645.05,785.6,310.8382,290.4293,140.55,425.4052
38283082553315775_9371,NOT,4,1.127202,0.088392,296.2,315.6,155.775,154.6093,19.4,219.4764
38283082612641413_9372,NOT,4,1.886913,0.397299,0.9,2.7,1.2524,4.3541,1.8,4.5306
38283082626220599_9373,NOT,4,2.088265,0.637438,1.05,3.2,1.3945,3.0711,2.15,3.3729
38283082824786606_9374,NOT,5,0.872872,0.43589,0.2,0.6,0.5231,0.7539,0.4,0.9177
38283082830210602_9375,NOT,6,2.183063,0.515246,1.1,3.4,2.4473,3.7332,2.3,4.4639
38283082859781333_9376,NOT,4,3.797597,0.33064,272.15,334.8,113.2669,151.9001,62.65,189.481
38283082897017044_9377,NOT,6,1.152106,0.220866,1.8,3.35,3.458,6.1067,1.55,7.0178
38283083011420967_9378,NOT,6,1.083333,0.456329,0.35,1.0,0.5871,1.2978,0.65,1.4244
38283083011857520_9379,NOT,4,1.568929,0.325601,0.25,1.05,0.4443,2.4165,0.8,2.457
38283083042591527_9380,NOT,5,4.031431,0.290631,369.55,447.05,210.878,163.2139,77.5,266.6614
38283083048718053_9381,NOT,4,1.127443,0.354109,0.7,1.65,1.3803,2.3005,0.95,2.6828
38283088243446305_9382,NOT,4,1.471361,0.070255,675.8,714.05,424.7966,340.5458,38.25,544.448
38283088300182066_9383,NOT,6,4.525876,0.277598,347.75,432.15,184.1155,241.9503,84.4,304.0369
38283088324526220_9384,NOT,5,2.009985,0.117487,509.05,554.4,284.596,260.7718,45.35,386.0011
38283088352977890_9385,NOT,4,1.630167,0.120566,325.25,354.65,141.9321,198.2875,29.4,243.8496
38283088411735209_9386,NOT,6,1.725324,0.38305,0.85,2.45,1.387,3.94,1.6,4.177
38283088430381055_9387,NOT,6,0.906327,0.26254,1.6,2.75,1.7889,3.9984,1.15,4.3803
38283088509899819_9388,NOT,4,1.565648,0.166506,82.25,96.45,58.396,62.153,14.2,85.2824
38283088651352287_9389,NOT,6,1.791067,0.441933,1.0,2.8,1.214,3.8879,1.8,4.073
38283088757205511_9390,NOT,6,0.943456,0.216282,0.9,1.8,2.8819,3.0018,0.9,4.1612
38283088781573546_9391,NOT,5,2.136852,0.112437,589.9,641.8,285.1959,362.9462,51.9,461.5915
38283088819367995_9392,NOT,5,1.939179,0.460461,0.95,2.85,1.2344,3.9373,1.9,4.1263
38283088840674079_9393,NOT,5,1.05529,0.397236,0.1,0.45,0.3078,0.8256,0.35,0.8811
38283088958570986_9394,NOT,6,2.0,0.48734,0.0,0.2,0.0,0.4104,0.2,0.4104
38283088963498953_9395,NOT,4,12.202841,0.421189,1068.3,1467.15,527.0279,786.7532,398.85,946.963
38283088966725948_9396,NOT,4,0.917663,0.23263,0.75,1.55,1.2085,3.2196,0.8,3.4389
38283094640260708_9397,NOT,5,1.60591,0.302545,1.7,3.8,2.9753,6.2711,2.1,6.9411
38283094675493327_9398,NOT,5,0.888889,0.198697,0.8,1.6,1.5079,3.7332,0.8,4.0262
38283094767177960_9399,NOT,4,0.896258,0.282086,0.6,1.3,0.8826,2.3193,0.7,2.4815
38283094838966040_9400,NOT,4,1.24939,0.551362,0.4,1.2,0.6806,1.2814,0.8,1.451
38283094855676814_9401,NOT,4,1.689765,0.05806,1053.65,1108.5,523.3791,786.489,54.85,944.7173
38283094860326324_9402,NOT,5,0.888889,0.313153,0.8,1.6,1.2397,2.2337,0.8,2.5547
38283094890126054_9403,NOT,5,0.958373,0.282272,0.45,1.1,1.099,2.0235,0.65,2.3027
38283094965082875_9404,NOT,4,3.3958,0.208151,554.3,634.25,285.407,257.0472,79.95,384.0969
38283094986377849_9405,NOT,6,1.75035,0.416972,0.5,1.75,0.607,2.9357,1.25,2.9978
38283095457842284_9406,NOT,4,1.309307,0.422049,0.2,0.8,0.4104,1.3611,0.6,1.4216
