Y,algorithm_mnemonic,average_clustering,circuit_id,density,gate,in_degree_max,in_degree_mean,in_degree_min,in_degree_std,is_directed_acyclic_graph,largest_component_avg_shortest_path,largest_component_diameter,largest_strong_component_size,largest_weak_component_size,num_edges,num_isolates,num_nodes,num_self_loops,num_strong_components,num_weak_components,out_degree_max,out_degree_mean,out_degree_min,out_degree_std,reciprocity,snr,total_degree_max,total_degree_mean,total_degree_min,total_degree_std,transitivity
3.8529842082800476,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_19-17-46,0.16666666666666666,XOR,3.0,0.8333333333333334,0.0,1.0671873729054748,False,1.6,2,2,5,5,1,6,0,5,2,2.0,0.8333333333333334,0.0,0.6871842709362768,0.4,3.8529842082800476,5.0,1.6666666666666667,0.0,1.5986105077709065,0.0
0.8350108185742645,FUZZY_OPTUNA_DARTS,0.24666666666666667,2026-08-21_19-21-21,0.14444444444444443,XOR,3.0,1.3,0.0,1.004987562112089,False,1.8888888888888888,4,3,9,13,1,10,1,8,2,3.0,1.3,0.0,0.9,0.0,0.8350108185742645,6.0,2.6,0.0,1.4966629547095767,0.20689655172413793
2.33581178617072,FUZZY_OPTUNA_DARTS,0.4333333333333334,2026-08-21_19-29-04,0.25,XOR,2.0,1.0,0.0,0.8944271909999159,True,1.5,2,1,5,5,0,5,0,5,1,2.0,1.0,0.0,0.6324555320336759,0.0,2.33581178617072,4.0,2.0,1.0,1.0954451150103321,0.375
6.275025886746487,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_19-30-06,0.19047619047619047,XOR,2.0,1.1428571428571428,0.0,0.832993127835043,False,2.1904761904761907,5,1,7,8,0,7,1,7,1,2.0,1.1428571428571428,0.0,0.6388765649999399,0.0,6.275025886746487,3.0,2.2857142857142856,1.0,0.6998542122237652,0.0
1.7950827794681092,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_19-33-44,0.15,XOR,2.0,0.6,0.0,0.8,True,1.5,2,1,4,3,1,5,0,5,2,1.0,0.6,0.0,0.4898979485566356,0.0,1.7950827794681092,3.0,1.2,0.0,0.9797958971132712,0.0
1.1807682573886689,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_19-38-24,0.21428571428571427,XOR,4.0,1.5,0.0,1.4142135623730951,False,1.7142857142857142,3,4,7,12,1,8,0,5,2,3.0,1.5,0.0,1.0,0.5,1.1807682573886689,6.0,3.0,0.0,1.8027756377319946,0.0
3.354546469344071,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_19-48-27,0.2,XOR,2.0,0.8,0.0,0.7483314773547883,True,1.6,2,1,5,4,0,5,0,5,1,2.0,0.8,0.0,0.7483314773547883,0.0,3.354546469344071,4.0,1.6,1.0,1.2,0.0
1.2874329723499074,FUZZY_OPTUNA_DARTS,0.23333333333333334,2026-08-21_19-55-02,0.08333333333333333,XOR,2.0,0.6666666666666666,0.0,0.816496580927726,True,1.6,2,1,6,6,3,9,0,9,4,3.0,0.6666666666666666,0.0,0.9428090415820634,0.0,1.2874329723499074,5.0,1.3333333333333333,0.0,1.4907119849998598,0.25
1.0573873360945338,FUZZY_OPTUNA_DARTS,0.4166666666666667,2026-08-21_20-05-24,0.23333333333333334,XOR,5.0,2.1,0.0,1.7578395831246947,False,1.5277777777777777,3,5,9,21,1,10,0,6,2,4.0,2.1,0.0,1.5132745950421556,0.2857142857142857,1.0573873360945338,7.0,4.2,0.0,2.08806130178211,0.4
2.239884111440695,FUZZY_OPTUNA_DARTS,0.4583333333333333,2026-08-21_20-18-52,0.30357142857142855,XOR,4.0,2.125,0.0,1.7633419974582356,False,1.4761904761904763,3,4,7,17,1,8,3,5,2,4.0,2.125,0.0,1.4523687548277813,0.23529411764705882,2.239884111440695,7.0,4.25,0.0,2.48746859276655,0.5454545454545454
0.8579571874834792,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_20-28-24,0.16666666666666666,XOR,2.0,0.8333333333333334,0.0,0.8975274678557507,False,1.8,3,2,5,5,1,6,0,5,2,2.0,0.8333333333333334,0.0,0.6871842709362768,0.4,0.8579571874834792,4.0,1.6666666666666667,0.0,1.3743685418725535,0.0
2.116090082270701,FUZZY_OPTUNA_DARTS,0.775,2026-08-21_20-34-56,0.42857142857142855,XOR,5.0,3.0,0.0,1.8027756377319946,False,1.3571428571428572,2,5,8,24,0,8,2,4,1,5.0,3.0,0.0,1.5,0.3333333333333333,2.116090082270701,9.0,6.0,2.0,2.449489742783178,0.676056338028169
1.1884160149782004,FUZZY_OPTUNA_DARTS,0.5066666666666666,2026-08-21_20-47-14,0.3111111111111111,XOR,6.0,2.8,0.0,2.08806130178211,False,1.4166666666666667,3,6,9,28,1,10,0,5,2,5.0,2.8,0.0,1.7204650534085253,0.42857142857142855,1.1884160149782004,9.0,5.6,0.0,2.870540018881465,0.6
0.9017524536278028,FUZZY_OPTUNA_DARTS,0.3333333333333333,2026-08-21_20-53-52,0.21428571428571427,XOR,4.0,1.2857142857142858,0.0,1.4846149779161806,False,1.6666666666666667,3,1,6,9,1,7,2,7,2,3.0,1.2857142857142858,0.0,1.0301575072754254,0.0,0.9017524536278028,5.0,2.5714285714285716,0.0,1.9166296949998198,0.46153846153846156
3.0959082950588166,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_20-56-40,0.16666666666666666,XOR,2.0,0.8333333333333334,0.0,0.8975274678557507,True,1.6,3,1,5,5,1,6,0,6,2,2.0,0.8333333333333334,0.0,0.8975274678557507,0.0,3.0959082950588166,3.0,1.6666666666666667,0.0,0.9428090415820634,0.0
3.9854109851460016,FUZZY_OPTUNA_DARTS,0.4333333333333333,2026-08-21_21-15-00,0.25,XOR,2.0,1.0,0.0,0.8944271909999159,True,1.5,2,1,5,5,0,5,0,5,1,2.0,1.0,0.0,0.8944271909999159,0.0,3.9854109851460016,4.0,2.0,1.0,1.0954451150103321,0.375
